UserID,rating,movieID,Name of Movie,Year of Release,Watch time,Rating,Meta Score,Votes,Gross Collection($)
379,2,9025,Alex & Emma,2003,96,5.5,32,"13,653",14.21
420,2,9226,Annie,2014,118,5.3,33,"38,934",85.91
71,1,9784,Hanging Up,2000,94,4.8,33,"12,848",36.05
305,2,305,Un condamné à mort s'est échappé ou Le vent souffle où il veut,1956,101,8.2,****,****,****
64,2,751,Notorious,1946,102,7.9,100,"103,042",10.46
369,1,1059,Hotarubi no mori e,2011,45,7.8,****,****,****
184,1,1304,Guru,2007,162,7.7,70,"24,294",2.09
114,3,2001,Bikur Ha-Tizmoret,2007,87,7.5,80,"13,837",3.05
416,2,2142,C'mon C'mon,2021,109,7.4,82,****,****
253,5,2216,Blindspotting,2018,95,7.4,77,"31,553",4.33
267,4,2933,Videodrome,1983,87,7.2,60,"96,591",2.12
449,2,3090,The Wolf Man,1941,70,7.2,72,****,****
395,5,3287,Ghost,1990,127,7.1,52,"223,219",217.63
394,1,4223,Whip It,2009,111,6.9,68,"68,603",13.04
260,1,4378,Grand Canyon,1991,134,6.9,64,"16,135",33.24
83,2,4913,The A-Team,2010,117,6.7,47,"262,343",77.22
75,1,4926,Angels & Demons,2009,138,6.7,48,"298,801",133.38
149,1,4944,"Ich seh, Ich seh",2014,99,6.7,81,"56,451",1.17
399,4,5134,All of Me,1984,93,6.7,68,"19,017",36.4
356,2,6085,Luckiest Girl Alive,2022,113,6.4,54,****,****
87,2,7032,The Saint,1997,116,6.2,50,"70,150",61.36
380,5,7371,30 Minutes or Less,2011,83,6.1,49,"103,536",37.05
287,3,8024,The Presidio,1988,97,5.9,31,"19,232",20.04
487,4,8044,The Prowler,1981,89,5.9,45,****,****
203,4,8159,xXx,2002,124,5.8,48,"182,206",142.11
465,5,8544,The Man Who Killed Hitler and Then the Bigfoot,2018,98,5.7,51,****,****
325,1,8716,Fist Fight,2017,91,5.6,37,"43,763",32.19
116,1,9077,Problem Child,1990,81,5.4,27,"31,705",53.47
148,1,9367,The Mummy: Tomb of the Dragon Emperor,2008,112,5.2,31,"164,853",102.49
429,2,9618,See No Evil,2006,84,5,17,"27,846",15.03
306,4,306,Dag II,2016,135,8.2,****,****,****
115,1,602,A Matter of Life and Death,1946,104,8,****,****,****
243,3,721,Letters from Iwo Jima,2006,141,7.9,89,"165,358",13.76
52,3,1023,Crimes and Misdemeanors,1989,104,7.8,77,"59,038",18.25
316,2,1180,Malcolm X,1992,202,7.7,73,"97,294",48.17
405,3,1299,The Purple Rose of Cairo,1985,82,7.7,75,"52,757",10.63
162,4,2791,Ben X,2007,93,7.3,****,"19,121",0
33,2,3521,Kyûketsuki hantâ D,1985,80,7.1,****,****,****
478,4,3757,The Gift,VI 2015,108,7,77,"162,706",43.77
88,2,3804,The Words,2012,102,7,37,"79,504",11.49
44,3,4376,The Four Musketeers,1974,108,6.9,****,"11,096",19.1
397,4,4841,Unfaithful,2002,124,6.7,63,"92,090",52.8
113,4,4931,Haute tension,2003,91,6.7,42,"74,076",3.68
468,4,5610,Clockwise,1986,96,6.6,****,"13,205",1.48
204,1,5731,Fantastic Beasts: The Crimes of Grindelwald,2018,134,6.5,52,"290,939",159.56
439,4,5778,Terminator Salvation,2009,115,6.5,49,"367,207",125.32
113,2,6086,Batman v Superman: Dawn of Justice,2016,151,6.4,44,"708,138",330.36
402,3,6634,License to Drive,1988,88,6.3,36,"21,492",22.43
266,3,7456,Let Them All Talk,2020,113,6.1,72,****,****
242,5,8228,Into the Forest,2015,101,5.8,59,"21,434",0.01
67,1,9178,Mixed Nuts,1994,97,5.4,14,"12,550",6.8
477,2,9296,Hollywood Homicide,2003,116,5.3,47,"38,147",30.01
1,2,9333,Unaccompanied Minors,2006,90,5.3,43,"12,039",16.65
232,5,9442,Snow Dogs,2002,99,5.2,29,"27,655",81.17
170,1,9611,Virus,1999,99,5,19,"28,810",14.01
307,5,307,Umberto D.,1952,89,8.2,92,"26,602",0.07
235,5,3357,Let Me In,I 2010,116,7.1,79,"123,905",12.13
435,5,3764,The Drop,2014,106,7,69,"154,871",10.72
118,4,3842,Paid in Full,2002,97,7,49,"13,206",3.04
238,5,4725,The Gods Must Be Crazy II,1989,98,6.8,51,"17,400",6.29
375,3,6131,The Three Musketeers,1993,105,6.4,43,"56,538",53.9
44,2,6768,The Private Lives of Pippa Lee,2009,98,6.3,49,****,****
80,4,8920,Havoc,2005,85,5.5,****,****,****
52,2,8931,Monster-in-Law,2005,101,5.5,31,"63,216",82.93
136,2,9472,Beast,II 2022,155,5.2,****,****,****
308,3,308,Banshun,1949,108,8.2,93,****,****
347,4,1235,Invasion of the Body Snatchers,1956,80,7.7,92,****,****
345,2,1542,"Oslo, 31. august",2011,95,7.6,84,"26,877",0.1
401,3,2139,The Natural,1984,138,7.4,61,"50,367",47.95
406,5,2854,The Birdcage,1996,117,7.2,72,"92,974",124.06
50,3,3018,The Siege of Jadotville,2016,108,7.2,****,****,****
467,5,4103,Knocked Up,2007,129,6.9,85,"374,689",148.73
355,1,4635,El mariachi,1992,81,6.8,73,"68,760",2.04
245,1,4769,Kafka,1991,98,6.8,46,"10,238",1.06
77,3,4984,All Dogs Go to Heaven,1989,84,6.7,50,"43,393",27.1
252,4,7054,Taking Lives,2004,103,6.2,38,"92,174",32.68
101,3,7238,The Ice Harvest,2005,92,6.2,62,"24,449",8.82
297,1,7438,Fools Rush In,1997,109,6.1,37,"36,858",29.29
315,1,9789,Knock Off,1998,91,4.8,37,"15,679",10.08
309,1,309,Paan Singh Tomar,2012,135,8.2,****,"36,891",0.04
401,1,2044,Uncut Gems,2019,135,7.4,91,****,****
490,1,2736,Sommersturm,2004,98,7.3,51,"14,201",0.1
74,3,3133,Los abrazos rotos,2009,127,7.2,76,"41,651",5.01
220,2,3477,Time After Time,1979,112,7.1,69,****,****
469,2,4150,Kingpin,1996,114,6.9,43,"86,972",24.94
421,5,4520,White Men Can't Jump,1992,115,6.8,65,"89,997",76.25
335,2,5221,Samba,2014,118,6.7,53,"16,822",0.15
98,1,5249,Shazam! Fury of the Gods,2023,130,6.6,47,****,****
234,2,6279,Snitch,I 2013,112,6.4,51,"90,018",42.93
126,3,6570,Mary Queen of Scots,2018,124,6.3,60,"52,320",16.47
162,1,8624,Bait,2000,119,5.7,39,"12,796",15.33
356,3,8778,The Perfect Score,2004,93,5.6,35,"25,648",10.39
53,2,9043,The Dead Don't Die,2019,104,5.4,53,"81,174",6.56
87,3,9325,Go with Me,2015,90,5.3,****,"10,186",0.02
482,1,9419,Falling for Christmas,2022,93,5.2,40,****,****
313,1,9562,Grave Encounters 2,2012,98,5.1,****,****,****
310,4,310,Il sorpasso,1962,105,8.2,****,****,****
167,4,889,Nightcrawler,2014,117,7.8,76,"562,596",32.38
397,1,1309,Love and Death,1975,85,7.7,89,****,****
98,5,1508,The Long Good Friday,1980,114,7.6,82,****,****
331,3,2935,Angel Heart,1987,113,7.2,61,"90,874",17.19
287,5,3349,The AristoCats,1970,78,7.1,66,"107,796",37.68
177,5,4689,Beast,III 2017,107,6.8,74,"14,471",0.8
313,5,4795,Singham,2011,143,6.8,****,"17,707",0.35
457,2,5503,Sudden Impact,1983,117,6.6,52,"46,447",67.64
109,1,6096,The Day After Tomorrow,2004,124,6.4,47,"457,129",186.74
454,5,6704,Womb,2010,111,6.3,48,****,****
472,1,7017,Taken 2,2012,92,6.2,45,"312,065",139.85
92,5,7064,My Bloody Valentine,1981,90,6.2,46,"23,251",5.67
175,1,9188,Synchronicity,IV 2015,101,5.4,39,"11,048",0
305,2,9204,Twilight,I 2008,122,5.3,56,"468,946",191.47
311,3,311,I Am a Fugitive from a Chain Gang,1932,92,8.2,****,"13,745",1.42
311,4,665,1 - Nenokkadine,2014,170,8,****,****,****
166,2,1250,Forushande,2016,124,7.7,85,"61,932",2.4
311,4,2056,Garden State,2004,102,7.4,67,"219,018",26.78
208,5,2253,Transamerica,2005,103,7.4,66,"41,709",9.02
50,4,2479,The Accountant,2016,128,7.3,51,"301,968",86.26
485,4,3779,Julie & Julia,2009,123,7,66,"122,963",94.13
417,1,3976,Tschick,2016,93,7,****,****,****
239,5,4135,Homeward Bound: The Incredible Journey,1993,84,6.9,****,"48,320",41.83
319,2,4293,The Limey,1999,89,6.9,73,"33,485",3.19
42,3,5009,Spring,I 2014,109,6.7,70,"29,529",0.05
80,5,6338,The Freshman,1990,102,6.4,78,"21,106",21.46
468,1,6968,Moonraker,1979,126,6.2,66,"103,846",70.31
485,2,8414,The Purge,I 2013,85,5.7,41,"228,922",64.47
42,3,8872,Wrong Turn,2021,109,5.5,46,****,****
37,3,9154,Stone,2010,105,5.4,58,"42,106",1.8
312,3,312,Ivan Vasilevich menyaet professiyu,1973,88,8.2,****,****,****
358,1,1440,The Jungle Book,1967,78,7.6,65,"188,123",141.84
106,5,1899,J'ai perdu mon corps,2019,81,7.5,81,****,****
389,1,2307,L'ennemi public n°1,2008,133,7.4,72,"30,388",0.28
258,2,2542,Assault on Precinct 13,1976,91,7.3,89,****,****
36,2,2779,Monsieur Ibrahim et les fleurs du Coran,2003,96,7.3,69,"11,325",2.82
361,3,2806,Where the Crawdads Sing,2022,125,7.2,43,"88,743",90.23
308,2,2867,Heathers,1988,103,7.2,72,"107,916",1.11
231,3,3625,Marighella,2019,155,7.1,****,****,****
28,1,3652,Race Gurram,2014,163,7.1,****,****,****
306,4,3974,Better Luck Tomorrow,2002,101,7,67,"10,092",3.8
69,3,4146,The Holiday,2006,136,6.9,52,"299,211",63.22
147,2,5384,New Jack City,1991,97,6.6,61,"36,700",47.62
308,5,5526,CBGB,2013,102,6.6,30,"10,648",0.04
210,1,7099,A Dark Song,2016,100,6.2,71,****,****
299,5,7328,Evolution,2001,101,6.1,40,"131,570",38.35
145,3,7618,Les couloirs du temps: Les visiteurs II,1998,118,6.1,****,"12,583",0.15
34,4,7886,Casshern,2004,142,6,****,****,****
288,4,8081,Must Love Dogs,2005,98,5.9,46,"32,370",43.89
380,2,8105,Wiener-Dog,2016,88,5.9,66,"10,545",0.45
59,1,8419,G.I. Joe: The Rise of Cobra,2009,118,5.7,32,"211,139",152.27
190,1,8506,Shut In,2015,90,5.7,39,****,****
313,5,313,Bizim Için Sampiyon,2018,130,8.2,****,****,****
202,2,1170,Black Narcissus,1947,101,7.7,86,****,****
226,2,2280,Le dernier métro,1980,131,7.4,****,****,****
169,4,2365,Av Mevsimi,2010,140,7.4,****,****,****
148,2,2719,Targets,1968,90,7.3,****,****,****
418,2,3797,Body of Lies,2008,128,7,57,"232,094",39.39
182,2,4060,Rashmi Rocket,2021,129,7,****,****,****
366,3,5383,Star Trek: Generations,1994,118,6.6,55,"83,775",75.67
425,1,5440,Phantasm,1979,89,6.6,72,"38,559",11.99
250,3,5745,"Confess, Fletch",2022,98,6.5,64,****,****
438,1,6231,Little Giants,1994,107,6.4,****,"29,519",19.29
367,3,6305,Muppets Most Wanted,2014,107,6.4,61,"35,577",51.18
103,1,6880,The Legend of Tarzan,2016,110,6.2,44,"180,288",126.64
238,1,7224,Bill,2007,93,6.2,30,"20,611",0.06
266,4,7484,Shirley,2020,107,6.1,76,****,****
202,4,8144,Percy Jackson & the Olympians: The Lightning Thief,2010,118,5.8,47,"192,726",88.76
55,5,8602,The Art of War,2000,117,5.7,30,"30,320",30.21
462,5,8747,No Retreat No Surrender,1985,85,5.6,30,"17,778",4.66
407,5,9415,Rim of the World,2019,98,5.2,****,****,****
48,1,9790,Altitude,2010,90,4.8,****,****,****
314,2,314,Bhaag Milkha Bhaag,2013,186,8.2,****,"69,431",1.63
212,3,1284,Bad Day at Black Rock,1955,81,7.7,****,****,****
331,5,1599,Rupan sansei: Kariosutoro no shiro,1979,100,7.6,72,****,****
245,5,3035,Waterloo,I 1970,134,7.2,****,"11,033",3.05
225,2,3158,Petta,2019,171,7.2,****,****,****
194,2,4277,Lord of the Flies,1963,92,6.9,67,****,****
10,1,5024,Blood and Bone,2009,93,6.7,****,****,****
375,2,5042,Center Stage,2000,115,6.7,52,"22,059",17.17
223,4,6029,Paper Man,2009,110,6.5,37,"19,588",0.02
120,3,6274,Black Sea,2014,114,6.4,62,"39,351",1.17
246,1,6857,Toofaan,2021,163,6.3,****,****,****
359,1,8062,True Memoirs of an International Assassin,2016,98,5.9,37,****,****
469,3,8483,Point Blank,2019,86,5.7,37,****,****
416,2,9275,Passion,2012,102,5.3,53,"23,492",0.09
114,3,9641,[Rec]³: Génesis,2012,80,5,45,"36,425",0.01
315,3,315,Ballada o soldate,1959,88,8.2,****,****,****
334,3,923,Back to the Future Part II,1989,108,7.8,57,"543,245",118.5
283,4,1222,A Man for All Seasons,1966,120,7.7,72,"35,588",28.35
318,5,1407,The Warriors,1979,93,7.6,65,"105,200",22.49
494,5,1481,Shane,1953,118,7.6,85,"42,071",20
238,4,2154,SLC Punk!,1998,97,7.4,50,"30,918",0.3
475,4,2359,Les aventures de Rabbi Jacob,1973,100,7.4,****,"13,869",0.95
201,4,2666,Mona Lisa,1986,104,7.3,85,"17,461",5.79
461,5,3305,Planet Terror,2007,105,7.1,****,****,****
219,2,3356,Gwoemul,2006,120,7.1,85,"125,399",2.2
399,1,4388,Monkey Business,1952,97,6.9,****,****,****
150,2,4670,Zombi 2,1979,91,6.8,54,****,****
257,5,5146,Snabba cash,2010,124,6.7,75,"19,023",0.19
253,3,5429,Alpha,II 2018,96,6.6,63,"64,009",35.85
478,5,6649,Osmosis Jones,2001,95,6.3,57,"37,090",13.6
483,4,6970,Transcendence,I 2014,119,6.2,42,"232,404",23.02
15,5,8304,Sgt. Bilko,1996,93,5.8,47,"23,193",30.36
246,5,8984,Hell Fest,2018,89,5.5,26,"17,979",11.11
316,4,316,Cep Herkülü: Naim Süleymanoglu,2019,141,8.2,****,****,****
218,4,792,Hiroshima mon amour,1959,90,7.9,****,"33,610",0.09
201,3,1579,Mister Roberts,1955,123,7.6,72,"17,318",21.2
61,1,2540,Say Anything...,1989,100,7.3,85,"92,406",20.78
241,5,3326,Nineteen Eighty-Four,1984,113,7.1,67,"74,293",8.4
60,5,3339,The Big Chill,1983,105,7.1,61,"39,031",56.2
484,1,3365,If Beale Street Could Talk,2018,119,7.1,87,"50,315",14.92
277,2,3975,Lo chiamavano Jeeg Robot,2015,112,7,****,****,****
499,1,4357,Traitor,2008,114,6.9,61,"58,316",23.53
118,3,4649,Capricorn One,1977,123,6.8,38,****,****
37,3,5218,Defendor,2009,101,6.7,57,"37,124",0.04
303,4,5310,The Running Man,1987,101,6.6,45,"157,810",38.12
5,1,5614,Paranoid Park,2007,85,6.6,83,"31,149",0.49
327,3,5921,Out of Time,I 2003,105,6.5,63,"62,469",40.91
152,3,6410,Charlotte Gray,2001,121,6.4,48,"12,823",0.67
203,2,6520,Terminator Genisys,2015,126,6.3,38,"282,592",89.76
470,3,7381,Vampire's Kiss,1988,103,6.1,30,"18,875",0.73
349,2,7720,Overboard,2018,112,6,42,"39,546",50.32
436,2,8085,Mickey Blue Eyes,1999,102,5.9,49,"37,426",33.86
138,4,8713,Club Dread,2004,104,5.6,45,"30,584",4.99
111,1,9326,Astérix & Obélix: Au service de sa Majesté,2012,110,5.3,****,****,****
317,5,317,Dhuruvangal Pathinaaru,2016,105,8.2,****,****,****
265,5,823,Evangerion shin gekijôban: Ha,2009,112,7.9,46,"22,812",0.13
117,5,848,Vishwaroopam,2013,148,7.9,****,****,****
101,4,1137,Gravity,2013,91,7.7,96,"836,518",274.09
402,4,1253,Plein soleil,1960,118,7.7,****,****,****
41,4,2943,In the Line of Fire,1993,128,7.2,74,"107,418",102.31
343,2,3037,Children of a Lesser God,1986,119,7.2,80,"17,718",31.85
367,5,3514,Gunfight at the O.K. Corral,1957,122,7.1,56,"16,378",11.75
131,3,4643,The Burning Plain,2008,107,6.8,45,"20,595",0.2
64,2,4681,Ondine,2009,111,6.8,65,"22,006",0.55
239,5,4796,Paris,I 2008,130,6.8,68,"12,646",1.01
443,4,5111,L.A. Story,1991,95,6.7,66,"33,399",28.86
380,4,5989,The Birth of a Nation,2016,120,6.5,69,"21,412",15.86
208,1,6122,He's Just Not That Into You,2009,129,6.4,47,"176,716",93.95
422,5,6587,Haunt,I 2019,92,6.3,69,****,****
77,1,7715,The Purge: Election Year,2016,108,6,55,"104,274",79.21
115,5,8242,Masterminds,I 2016,95,5.8,47,"56,825",17.37
334,5,8299,Uncle Drew,2018,103,5.8,57,"14,992",42.47
411,1,9138,The Tuxedo,2002,98,5.4,30,"85,746",50.55
318,5,318,Shahid,2012,129,8.2,****,****,****
181,2,1951,Revanche,2008,121,7.5,84,****,****
274,1,2587,Grosse Pointe Blank,1997,107,7.3,76,"96,339",28.01
435,3,3802,Filth,I 2013,97,7,56,"111,616",0.03
200,3,3936,Secret of the Wings,2012,75,7,****,****,****
427,5,4299,The Long Riders,1980,100,6.9,68,"11,891",23
179,1,5077,A Christmas Story Christmas,2022,98,6.7,55,****,****
250,3,5775,Pet Sematary,1989,103,6.5,38,"108,012",57.47
445,2,5908,The International,I 2009,118,6.5,52,"97,087",25.45
256,4,6228,The Lucky One,2012,101,6.4,39,"110,590",60.46
241,1,7034,Gekijô-ban poketto monsutâ - Myûtsû no gyakushû,1998,96,6.2,35,"44,109",85.74
142,4,7109,About Last Night...,1986,113,6.2,70,"16,535",38.7
415,4,7878,2 Days in New York,2012,96,6,61,"14,759",0.63
83,2,8809,The Knight Before Christmas,2019,92,5.6,****,****,****
253,3,8967,Casa de mi Padre,2012,85,5.5,52,"21,280",5.9
290,1,9036,Deep Water,I 2022,115,5.4,53,****,****
319,5,319,Vaaranam Aayiram,2008,169,8.2,****,****,****
455,4,1173,The Bourne Supremacy,2004,108,7.7,73,"470,308",176.24
117,4,1226,Maurice,1987,140,7.7,75,"21,097",3.13
122,2,2781,Elena,2011,109,7.3,87,"14,675",0.02
374,4,3426,Race,I 2016,134,7.1,56,"38,661",19.1
328,3,3715,Furious 6,2013,130,7,61,"400,269",238.68
436,4,3753,Fathers & Daughters,2015,116,7,31,****,****
119,3,3954,Geukhanjikeob,2019,111,7,****,"11,465",1.57
360,5,3957,People Like Us,2012,114,7,49,"43,566",12.41
301,4,4104,Mr. Jones,2019,141,6.9,68,****,****
208,3,4965,Summer of Sam,1999,142,6.7,67,"39,696",19.28
196,1,5052,Nakitai watashi wa neko o kaburu,2020,104,6.7,****,****,****
240,1,5557,Thank You for Your Service,I 2017,109,6.6,68,"14,361",9.47
346,5,5750,Titane,2021,108,6.5,75,****,****
373,5,6396,In the Land of Women,2007,97,6.4,47,"32,138",11.04
33,3,7616,Shivaay,2016,153,6.1,****,****,****
222,1,8755,The Sitter,2011,81,5.6,39,"71,522",30.54
320,2,320,Theeran Adhigaaram Ondru,2017,157,8.2,****,****,****
273,3,756,Amour,2012,127,7.9,95,"102,337",6.74
485,1,1560,Celda 211,2009,113,7.6,****,****,****
387,4,2674,You're Not You,2014,102,7.3,56,****,****
214,3,3009,The Secret Life of Bees,2008,114,7.2,57,"26,849",37.77
472,2,3047,Wonder Boys,2000,107,7.2,73,"65,217",19.39
474,5,3940,Cadillac Records,2008,109,7,65,"22,279",8.2
312,4,4452,Aquaman,2018,143,6.8,55,"485,381",335.06
266,1,5244,Chhalaang,2020,136,6.7,****,****,****
334,2,6055,Dear Wendy,2005,105,6.5,33,"10,304",0.02
175,5,6558,Blades of Glory,2006,93,6.3,64,"172,209",118.59
127,4,7713,Circle,II 2015,87,6,****,****,****
165,1,7733,Beneath the Planet of the Apes,1970,95,6,46,"48,397",19
184,3,7844,Sap ji sang ciu,2012,122,6,29,****,****
148,5,8106,The Distinguished Gentleman,1992,112,5.9,45,"16,438",46.67
437,4,8466,The Do-Over,2016,108,5.7,22,****,****
289,5,9564,Jab Harry Met Sejal,2017,143,5.1,****,"21,554",1.28
321,5,106,Avengers: Endgame,2019,181,8.4,78,"1,161,619",858.37
321,4,321,"Montevideo, Bog te video!",2010,140,8.2,****,****,****
321,1,511,The Imitation Game,2014,114,8,71,"783,272",91.13
326,2,1450,Die Hard with a Vengeance,1995,128,7.6,58,"394,038",100.01
75,3,2065,Carrie,1976,98,7.4,86,"193,034",33.8
218,2,2673,Heisei tanuki gassen ponpoko,1994,119,7.3,77,****,****
87,4,3074,Talaash,2012,140,7.2,65,"43,327",2.71
0,5,3374,Phone Booth,2002,81,7.1,56,"274,479",46.57
347,4,3573,Adam,I 2009,99,7.1,56,"35,014",2.28
294,4,3883,The Boxer,1997,113,7,75,"21,348",5.8
72,1,5207,L'arnacoeur,2010,105,6.7,59,"27,042",0.5
225,3,5233,Bigil,2019,179,6.7,****,****,****
369,5,5589,Killer's Kiss,1955,67,6.6,****,****,****
159,4,5590,The Angel,2018,114,6.6,****,****,****
134,2,5803,Ammonite,2020,117,6.5,72,****,****
87,5,6154,Behind Enemy Lines,2001,106,6.4,49,"108,117",59.07
114,1,7852,Birthday Girl,2001,93,6,51,"25,860",4.92
346,5,8125,The Babe,1992,115,5.9,****,"11,232",17.53
182,1,9280,Air Bud,1997,98,5.3,****,"18,471",24.63
117,1,9390,The Curse of La Llorona,2019,93,5.2,41,"52,478",54.73
322,1,322,Jigarthanda,2014,171,8.2,****,****,****
2,5,1570,Les misérables,2019,104,7.6,78,****,****
13,1,1590,Dr. Jekyll and Mr. Hyde,1931,98,7.6,****,"14,545",2.79
184,5,2189,Les Misérables,1998,134,7.4,65,"41,935",14.1
420,4,2361,Yahsi Bati,2009,112,7.4,****,****,****
350,3,2963,The Wife,I 2017,99,7.2,77,"40,988",9.6
137,3,3331,Kung Fu Panda 3,2016,95,7.1,66,"166,804",143.53
19,2,3925,Kundun,1997,134,7,74,"29,042",5.53
182,3,4118,Step Brothers,2008,98,6.9,51,"302,639",100.47
345,3,4338,Fan,I 2016,138,6.9,****,"47,251",1.36
46,2,4744,Le jeu,2018,90,6.8,****,****,****
299,5,4857,Commando,1985,90,6.7,51,"165,736",35.1
97,3,5424,Australia,2008,165,6.6,53,"126,453",49.55
314,4,5622,Little Man Tate,1991,99,6.6,71,"15,377",25.01
145,5,6033,Ek Villain,2014,129,6.5,****,"21,354",0.41
299,2,6079,Alien: Covenant,2017,122,6.4,65,"287,303",74.26
158,3,7428,Sphere,1998,134,6.1,35,"108,590",37.02
433,4,7684,Mimic,1997,105,6,55,"53,031",25.48
460,2,7827,Wildcats,1986,106,6,41,"14,105",26.29
45,2,8425,The Woman in the Window,2020,100,5.7,41,****,****
66,5,8691,Mother's Day,I 2016,118,5.6,18,"38,003",32.46
478,1,9034,Shotgun Wedding,2022,100,5.4,46,****,****
323,3,323,Athadu,2005,172,8.2,****,****,****
323,1,678,Kabzaa,2023,134,7.9,****,****,****
133,4,1699,The Hurt Locker,2008,131,7.5,95,"458,611",17.02
240,3,1842,A Star Is Born,1954,154,7.5,89,"18,740",14.93
298,4,2188,Picnic at Hanging Rock,1975,115,7.4,81,"38,740",0.23
262,2,2714,The Killing of a Chinese Bookie,1976,135,7.3,65,****,****
188,3,3725,To All the Boys I've Loved Before,2018,99,7,64,****,****
279,2,4005,Thappad,2020,142,7,****,****,****
125,2,4181,Fletch,1985,98,6.9,68,"54,960",50.61
19,2,4292,Noroi,2005,115,6.9,****,****,****
292,5,5541,High Anxiety,1977,94,6.6,55,"22,869",31.06
387,4,6011,A Good Woman,2004,93,6.5,53,"13,667",0.22
34,4,6519,Lights Out,II 2016,81,6.3,58,"133,610",67.27
186,4,6759,Lo squartatore di New York,1982,91,6.3,****,****,****
347,5,7014,The Whole Truth,2016,93,6.2,46,****,****
142,4,7198,UFO,2018,88,6.2,****,****,****
193,3,7349,The Campaign,2012,85,6.1,50,"133,645",86.91
306,3,9219,Geostorm,2017,109,5.3,21,"111,475",33.7
46,5,9239,Land of the Lost,2009,102,5.3,32,"72,852",49.44
324,2,324,RangiTaranga,2015,149,8.2,****,****,****
100,2,518,Twelve Monkeys,1995,129,8,74,"626,047",57.14
324,2,672,Puss in Boots: The Last Wish,2022,102,7.9,73,"107,553",168.46
138,2,1119,Man on Fire,2004,146,7.7,47,"369,451",77.91
131,4,1807,Selma,2014,128,7.5,79,"92,931",52.08
41,2,1838,Den skyldige,2018,85,7.5,83,"60,999",0.21
91,1,2410,The Nice Guys,2016,116,7.3,70,"337,906",36.26
473,2,2733,Detour,1945,66,7.3,****,"18,273",0.02
418,4,3136,Ittefaq,2017,105,7.2,****,"13,123",0.3
77,2,3233,Prey,I 2022,100,7.1,71,****,****
390,2,4176,Clear and Present Danger,1994,141,6.9,74,"102,725",122.19
318,2,4799,Karan Arjun,1995,175,6.8,****,****,****
443,4,5739,The Witches of Eastwick,1987,118,6.5,67,"72,687",63.77
380,2,6256,Injustice,2021,78,6.4,****,****,****
476,1,6323,The High Note,2020,113,6.4,58,****,****
244,2,7241,Struck by Lightning,2012,90,6.2,41,"14,980",0.02
307,1,7469,The Bronze,2015,100,6.1,44,"12,982",0.62
190,5,7812,Starry Eyes,2014,98,6,49,****,****
373,4,8263,The Gunman,2015,115,5.8,39,"42,146",10.64
303,2,8348,Extinction,2015,112,5.8,46,****,****
310,2,8494,Antiviral,2012,108,5.7,55,****,****
152,2,8577,The Hole,2009,92,5.7,57,****,****
233,3,8645,The Meg,2018,113,5.6,46,"176,015",143.01
325,5,325,Ustad Hotel,2012,151,8.2,****,****,****
157,5,1432,End of Watch,2012,109,7.6,68,"254,659",41
375,1,3542,Julieta,2016,99,7.1,73,"32,699",1.49
323,3,5365,Ai no korîda,1976,109,6.6,****,****,****
270,4,7490,Johnny Handsome,1989,94,6.1,60,"10,419",7.24
98,2,7563,Murder at 1600,1997,107,6.1,47,"31,694",25.83
342,3,8190,Look Away,2018,103,5.8,****,****,****
255,2,8886,Senior Year,2022,111,5.5,47,****,****
454,1,8958,Showtime,2002,95,5.5,32,"63,925",38.08
31,1,9037,Jennifer's Body,2009,102,5.4,47,"139,722",16.2
352,1,9041,Batman Forever,1995,121,5.4,51,"257,264",184.03
75,3,9098,The Happytime Murders,2018,91,5.4,27,"29,166",20.71
4,4,9373,Hellboy,2019,120,5.2,31,"93,057",21.9
326,3,326,The Help,2011,146,8.1,62,"467,921",169.71
221,3,1962,The Petrified Forest,1936,82,7.5,****,****,****
496,3,2281,Night of the Demon,1957,95,7.4,****,****,****
88,4,2650,Reds,1981,195,7.3,76,"23,580",40.38
164,5,3959,Going My Way,1944,126,7,****,"12,505",16.3
259,4,4276,The House of the Spirits,1993,145,6.9,****,"23,715",6.27
480,3,4733,How to Marry a Millionaire,1953,95,6.8,****,****,****
